id,activePlayer,blockedShots,faceoffWinPctg,faceoffsLost,faceoffsTaken,faceoffsWon,firstName,firstSeasonForGameType,franchiseId,gameTypeId,gamesPlayed,giveaways,hits,lastName,lastSeasonForGameType,missedShots,playerId,positionCode,seasonsPlayed,shifts,takeaways,teamAbbrevs,timeOnIce
6386,True,266,,309,500,191,David,20072008,,2,1055,373,1292,Perron,20222023,791,8474102,L,16,23247,533,"STL,EDM,PIT,ANA,VGK,DET",1070991
7566,False,23,,254,500,246,Colby,20172018,,2,67,13,93,Cave,20192020,26,8477529,C,3,1107,26,"BOS,EDM",47581
6185,False,69,,285,501,216,Peter,20072008,,2,297,83,147,Mueller,20122013,250,8473526,C,5,5989,120,"PHX,COL,FLA",281341
7090,False,26,,268,501,233,Tyler,20142015,,2,84,9,77,Graovac,20202021,32,8476344,C,6,1136,30,"MIN,WSH,VAN",46953
6341,False,236,,308,503,195,Paul,20102011,,2,521,186,917,Byron,20212022,208,8474038,L,12,11045,244,"BUF,CGY,MTL",444987
4867,False,33,,281,506,225,Rickard,20022003,,2,60,14,35,Wallin,20092010,21,8467491,C,3,1014,31,TOR,45534
7129,True,36,,245,507,262,Andy,20142015,,2,188,37,314,Andreoff,20222023,72,8476404,C,8,2511,31,"LAK,PHI,NYI",104334
7391,True,128,,307,508,201,Vinnie,20152016,,2,360,131,242,Hinostroza,20222023,189,8476994,C,8,6448,155,"CHI,ARI,FLA,BUF",290163
5546,False,376,,291,511,220,Dustin,20032004,,2,1265,725,3632,Brown,20212022,1315,8470606,R,18,29355,477,LAK,1366949
7125,False,102,,288,520,232,Logan,20152016,,2,232,41,295,Shaw,20212022,103,8476400,R,5,3575,68,"FLA,ANA,MTL,WPG,OTT",146186
5620,False,177,,312,524,212,Clarke,20062007,,2,552,264,602,MacArthur,20162017,321,8470667,L,11,11153,183,"BUF,ATL,TOR,OTT",514877
7034,False,310,,312,526,214,Matt,20112012,,2,449,144,519,Read,20182019,342,8476177,R,8,9694,195,"PHI,MIN",440521
4605,False,29,,232,534,302,Trent,20002001,,2,50,12,34,Whitfield,20112012,18,8465056,C,8,808,15,"STL,BOS",34898
5430,False,290,,308,537,229,Eric,20052006,,2,593,131,1079,Nystrom,20152016,272,8470180,L,10,10761,169,"CGY,MIN,DAL,NSH",456317
7424,False,166,,316,542,226,Tim,20142015,,2,276,67,379,Schaller,20192020,119,8477213,L,6,4800,84,"BUF,BOS,VAN,LAK",196360
5464,False,410,,316,543,227,Chris,20032004,,2,709,180,760,Higgins,20152016,579,8470274,L,12,15562,415,"MTL,CGY,NYR,VAN,FLA",712162
17634,True,29,,302,543,241,Tommy,20212022,,2,78,20,13,Novak,20222023,40,8478438,C,2,1278,40,NSH,63945
4161,False,33,,283,546,263,Geoff,19901991,,2,176,135,57,Sanderson,20072008,111,8457921,L,17,3062,67,"CBJ,PHX,PHI,EDM",136950
5935,False,210,,325,549,224,Benoit,20062007,,2,625,261,689,Pouliot,20172018,377,8471678,L,12,12064,298,"MIN,MTL,BOS,TBL,NYR,EDM,BUF",511010
5822,False,102,,304,550,246,Tyler,20072008,,2,527,120,506,Kennedy,20152016,405,8471311,C,9,9113,179,"PIT,SJS,NYI,NJD",416728
7299,True,37,,273,551,278,Brendan,20152016,,2,153,34,228,Gaunce,20222023,64,8476867,C,7,2357,47,"VAN,BOS,CBJ",96950
4639,False,94,,315,552,237,Marcus,19981999,,2,180,45,48,Nilson,20072008,77,8465253,L,9,3513,79,CGY,139526
4753,False,31,,290,556,266,Serge,20002001,,2,76,11,29,Payer,20062007,24,8466421,C,4,1073,20,"FLA,OTT",44208
8344,True,82,,321,559,238,Philipp,20202021,,2,191,50,101,Kurashev,20222023,79,8480798,C,3,3462,84,CHI,167212
4709,False,252,,296,561,265,Jason,20002001,,2,977,316,1316,Chimera,20172018,538,8466251,L,17,19036,246,"CBJ,WSH,NYI,ANA",819276
7757,True,189,,324,563,239,Anthony,20162017,,2,490,246,490,Beauvillier,20222023,314,8478463,L,7,9590,189,"NYI,VAN",457062
6224,False,454,,319,569,250,Nikolay,20082009,,2,669,219,1012,Kulemin,20172018,451,8473579,L,10,14087,327,"TOR,NYI",613044
7507,True,58,,307,569,262,Laurent,20152016,,2,94,20,87,Dauphin,20222023,33,8477460,C,6,1541,39,"ARI,MTL",66235
7797,True,94,,347,571,224,Denis,20162017,,2,257,88,225,Malgin,20222023,130,8478843,C,5,4326,119,"FLA,TOR,COL",186991
5913,False,42,,309,573,264,Tim,20082009,,2,101,22,181,Sestito,20142015,25,8471636,L,7,1465,16,"EDM,NJD",59730
4359,False,89,,270,582,312,Miroslav,19951996,,2,346,186,122,Satan,20092010,298,8459534,R,14,7013,171,"NYI,PIT,BOS",369942
4392,False,108,,309,585,276,Petr,19951996,,2,409,192,83,Sykora,20112012,421,8460465,R,15,8077,110,"ANA,NYR,EDM,PIT,MIN,NJD",397945
5931,False,373,,360,589,229,Bobby,20072008,,2,866,463,1249,Ryan,20202021,838,8471676,R,14,18622,479,"ANA,OTT,DET",878285
6818,False,50,,311,590,279,Phil,20132014,,2,97,30,67,Varone,20182019,20,8475321,C,5,1319,17,"BUF,OTT,PHI",57477
5479,False,274,,384,593,209,Patrick,20082009,,2,416,86,728,Dwyer,20142015,246,8470302,R,7,8324,185,CAR,340829
6211,False,412,,346,598,252,Michael,20082009,,2,858,314,617,Frolik,20202021,626,8473564,R,13,17884,502,"FLA,CHI,WPG,CGY,BUF,MTL",796611
5016,False,113,,321,603,282,Sean,20012002,,2,417,181,679,Avery,20112012,374,8468224,L,10,7881,124,"LAK,NYR,DAL",353741
6325,False,29,,319,604,285,Jim,20102011,,2,77,19,80,O'Brien,20172018,29,8474024,C,5,1260,27,"OTT,NJD",51607
6725,True,317,,340,607,267,Chris,20122013,,2,733,412,1415,Kreider,20222023,722,8475184,L,11,15859,234,NYR,736371
4327,False,145,,340,614,274,Todd,19951996,,2,531,382,663,Bertuzzi,20132014,349,8459444,R,18,11519,182,"VAN,DET,FLA,ANA,CGY",534021
4620,False,104,,340,615,275,Dan,19992000,,2,223,28,413,Hinote,20082009,64,8465175,R,9,4198,56,"COL,STL",148923
4335,False,84,,407,618,211,David,20002001,,2,228,69,116,Vyborny,20072008,113,8459455,R,7,5549,127,CBJ,260711
4366,False,44,,308,619,311,Andreas,19992000,,2,111,16,47,Karlsson,20072008,26,8459571,C,5,1390,24,TBL,60370
6127,True,312,,381,620,239,Brad,20092010,,2,947,780,843,Marchand,20222023,793,8473419,L,14,21471,606,BOS,1018186
5718,False,33,,324,622,298,Darryl,20072008,,2,84,28,115,Boyce,20112012,30,8470986,C,3,1355,19,"TOR,CBJ",53775
4599,False,56,,322,628,306,Craig,19981999,,2,123,21,107,MacDonald,20082009,56,8465041,C,8,1934,38,"CGY,CHI,TBL,CBJ",79718
6054,False,62,,398,628,230,Tim,20082009,,2,162,57,236,Kennedy,20132014,52,8471842,L,6,2733,67,"BUF,FLA,SJS,PHX",119755
7164,True,250,,359,629,270,Brandon,20112012,,2,781,273,386,Saad,20222023,599,8476438,L,12,17302,407,"CHI,CBJ,COL,STL",786219
7933,True,68,,318,630,312,Sheldon,20182019,,2,122,27,181,Dries,20222023,59,8480326,C,5,1870,14,"COL,VAN",75627
4104,False,19,,332,634,302,Pierre,19871988,,2,79,37,19,Turgeon,20062007,26,8451991,C,19,1422,33,COL,57927
6156,True,342,,344,634,290,Milan,20072008,,2,1173,643,3263,Lucic,20222023,840,8473473,L,16,22056,393,"BOS,LAK,EDM,CGY",1056732
6763,True,441,,334,636,302,Marcus,20112012,,2,743,222,2182,Foligno,20222023,345,8475220,L,12,13676,304,"BUF,MIN",634718
17660,True,72,,352,636,284,Connor,20212022,,2,116,16,172,Dewar,20222023,52,8480980,C,2,1674,27,MIN,74057
6784,False,26,,326,648,322,Michael,20132014,,2,113,17,163,Latta,20152016,20,8475247,C,3,1304,26,WSH,55369
4731,False,46,,305,650,345,Mark,20002001,,2,175,70,149,Smith,20072008,65,8466343,C,7,2528,54,"SJS,CGY",102684
5760,False,137,,340,652,312,Wojtek,20052006,,2,451,229,271,Wolski,20122013,271,8471234,L,8,9282,232,"COL,PHX,NYR,FLA,WSH",436711
6794,False,37,,372,652,280,Roman,20112012,,2,84,16,46,Horak,20132014,28,8475264,C,3,1317,26,"CGY,EDM",56450
8174,True,19,,318,659,341,Mitchell,20192020,,2,72,11,65,Stephens,20212022,34,8478477,C,3,1169,12,"TBL,DET",46676
7440,False,312,,335,665,330,Michael,20132014,,2,590,189,982,Raffl,20212022,313,8477290,L,9,11477,213,"PHI,WSH,DAL",472442
4979,False,225,,390,671,281,Martin,20012002,,2,698,397,526,Erat,20142015,458,8468064,R,13,15936,369,"NSH,WSH,PHX,ARI",725651
5833,False,108,,414,671,257,Kevin,20082009,,2,249,64,394,Porter,20162017,100,8471331,C,8,4164,87,"PHX,COL,BUF,PIT",188784
6664,False,55,,360,671,311,Jordan,20122013,,2,165,30,112,Schroeder,20172018,61,8475147,C,6,2448,51,"VAN,MIN,CBJ",105627
7842,True,32,,398,673,275,Henrik,20172018,,2,111,36,39,Borgstrom,20222023,37,8479404,C,5,1804,48,"FLA,CHI,WSH",75328
7878,True,93,,385,676,291,Martin,20172018,,2,285,233,225,Necas,20222023,260,8480039,C,6,5734,127,CAR,280360
6030,False,64,,368,684,316,Blair,20062007,,2,132,32,154,Jones,20142015,48,8471767,C,8,1817,46,"TBL,CGY,PHI",77015
7467,True,211,,423,686,263,Mattias,20152016,,2,486,207,134,Janmark,20222023,242,8477406,C,7,10080,187,"DAL,VGK,CHI,EDM",445842
4892,False,21,,330,688,358,John,20032004,,2,114,40,100,Pohl,20072008,63,8467565,C,4,1699,22,TOR,69819
6474,False,113,,374,689,315,Ville,20082009,,2,286,97,129,Leino,20132014,153,8474551,L,6,5347,111,"DET,PHI,BUF",256575
5165,False,49,,310,693,383,Warren,20082009,,2,96,12,148,Peters,20112012,44,8468887,C,4,1426,33,"CGY,DAL,MIN",54139
4530,False,47,,331,694,363,Clarke,19981999,,2,60,15,72,Wilm,20052006,23,8462182,C,7,1028,18,TOR,42428
6382,False,421,,392,695,303,Colton,20102011,,2,535,191,645,Sceviour,20212022,292,8474098,C,11,9657,194,"DAL,FLA,PIT,EDM",408213
7370,True,78,,392,699,307,Dominic,20172018,,2,169,29,183,Toninato,20222023,47,8476952,C,6,2213,33,"COL,FLA,WPG",91787
7905,False,81,,360,700,340,Par,20182019,,2,106,25,81,Lindholm,20202021,58,8480944,C,3,1785,44,"WPG,TOR,BOS",72014
6268,False,56,,394,702,308,Paul,20082009,,2,92,14,82,Szczechura,20112012,46,8473898,C,3,1852,37,"TBL,BUF",72221
5078,False,203,,402,703,301,Andy,20012002,,2,269,88,156,Hilbert,20092010,181,8468517,L,8,4971,159,"CHI,PIT,NYI,MIN",216575
5756,False,339,,435,707,272,Lauri,20082009,,2,609,133,851,Korpikoski,20162017,351,8471232,L,9,12303,176,"NYR,PHX,ARI,EDM,CBJ,DAL",527423
5232,False,370,,335,708,373,Chris,20052006,,2,801,120,1285,Thorburn,20182019,221,8469501,R,14,11043,171,"BUF,PIT,ATL,WPG,STL",445612
4741,False,418,,412,709,297,Martin,19981999,,2,770,619,252,St. Louis,20142015,853,8466378,R,16,19280,614,"TBL,NYR",1001937
17897,True,47,,304,710,406,Mark,20212022,,2,81,20,205,Kastelic,20222023,35,8480355,C,2,1259,28,OTT,43499
6991,True,313,,409,711,302,Brendan,20122013,,2,675,208,629,Gallagher,20222023,685,8475848,R,11,14397,331,MTL,640191
7135,False,45,,379,713,334,Alan,20152016,,2,106,32,132,Quine,20192020,32,8476409,C,5,1724,28,"NYI,CGY",75447
8112,False,57,,403,714,311,Gaetan,20192020,,2,92,32,89,Haas,20202021,29,8481813,C,2,1367,31,EDM,56902
6816,True,337,,374,715,341,Anders,20122013,,2,678,256,1118,Lee,20222023,590,8475314,L,11,13749,206,NYI,665724
4194,False,72,,329,718,389,Martin,19911992,,2,234,54,311,Lapointe,20072008,92,8458524,R,16,4330,36,"CHI,OTT",180934
4184,False,16,,334,721,387,Eric,19921993,,2,82,48,126,Lindros,20062007,72,8458515,C,13,1637,38,"TOR,DAL",77522
7779,False,91,,390,722,332,Tanner,20152016,,2,134,33,106,Kero,20212022,41,8478528,C,5,2303,40,"CHI,DAL",94059
17481,True,43,,421,728,307,Mason,20212022,,2,89,32,63,McTavish,20222023,58,8482745,C,2,1665,31,ANA,80860
4146,False,85,,415,734,319,Vyacheslav,19911992,,2,382,276,141,Kozlov,20092010,298,8456887,L,18,7847,234,ATL,400644
4762,False,46,,397,738,341,Mark,19981999,,2,141,25,69,Mowers,20072008,51,8467323,R,7,2207,39,"DET,BOS,ANA",88296
8134,True,62,,471,738,267,Jesper,20192020,,2,189,72,133,Boqvist,20222023,92,8480003,C,4,3195,61,NJD,134592
17235,True,29,,420,738,318,Peyton,20202021,,2,135,64,122,Krebs,20222023,55,8481522,C,3,2467,35,"VGK,BUF",114058
5069,False,448,,419,742,323,Justin,20002001,,2,1006,754,637,Williams,20192020,1059,8468508,R,19,22173,478,"CAR,LAK,WSH",1048646
7608,False,84,,404,747,343,Dennis,20152016,,2,139,28,128,Rasmussen,20172018,31,8477929,C,3,2216,41,"CHI,ANA",86877
6946,True,239,,417,749,332,Zach,20152016,,2,500,182,631,Hyman,20222023,422,8475786,L,8,11573,228,"TOR,EDM",548871
17582,True,98,,476,755,279,Dawson,20212022,,2,164,88,62,Mercer,20222023,94,8482110,C,2,3507,78,NJD,162860
6933,True,314,,396,760,364,Jaden,20112012,,2,668,235,550,Schwartz,20222023,521,8475768,C,12,15569,454,"STL,SEA",709675
17088,True,54,,387,771,384,Rasmus,20202021,,2,130,31,155,Kupari,20222023,57,8480845,C,3,2037,26,LAK,85156
6951,True,436,,428,773,345,Taylor,20102011,,2,822,689,643,Hall,20222023,821,8475791,L,13,18492,558,"EDM,NJD,ARI,BUF,BOS",913048
4083,False,174,,418,776,358,Mark,19881989,,2,479,199,528,Recchi,20102011,275,8450725,R,22,10629,169,"CAR,PIT,ATL,TBL,BOS",517419
5594,False,89,,403,781,378,Dan,20032004,,2,237,45,183,Fritsche,20082009,110,8470639,C,5,4032,75,"CBJ,MIN,NYR",169109
6584,False,37,,465,787,322,Andrei,20092010,,2,155,54,52,Loktionov,20132014,89,8474681,C,5,2735,75,"LAK,NJD,CAR",123790
4515,False,75,,406,788,382,Alyn,19971998,,2,86,17,45,McCauley,20062007,36,8462105,C,9,1688,27,"SJS,LAK",70744
7596,True,93,,348,793,445,Patrick,20142015,,2,138,35,332,Brown,20222023,72,8477887,C,7,2350,24,"CAR,VGK,PHI,OTT",94438
5299,False,257,,461,796,335,David,20062007,,2,501,144,704,Moss,20142015,369,8469664,R,9,10203,173,"CGY,PHX,ARI",409279
6756,False,31,,434,806,372,Drew,20122013,,2,98,20,94,Shore,20202021,37,8475213,C,6,1786,32,"FLA,CGY,VAN,CAR",78860
6015,False,30,,443,809,366,T.J.,20072008,,2,112,36,21,Hensick,20102011,55,8471753,C,4,1883,48,"COL,STL",80575
5361,False,151,,465,812,347,Tomas,20052006,,2,657,237,332,Fleischmann,20152016,477,8470039,L,11,13490,334,"WSH,COL,FLA,ANA,CHI,MTL",617027
6285,False,244,,425,817,392,Darroll,20082009,,2,329,50,737,Powe,20132014,164,8473932,C,6,5645,96,"PHI,MIN,NYR",235325
6404,True,262,,510,833,323,Patrick,20072008,,2,1180,607,302,Kane,20222023,1210,8474141,R,16,27158,692,"CHI,NYR",1433927
6204,False,62,,438,834,396,Cory,20102011,,2,139,10,72,Emmerton,20132014,40,8473558,C,4,1841,30,DET,76319
4884,False,167,,462,841,379,Toby,20002001,,2,307,127,281,Petersen,20122013,120,8467543,C,9,4794,101,"EDM,DAL",200854
4321,False,27,,437,876,439,Jason,19931994,,2,66,70,76,Allison,20052006,42,8459439,C,11,1383,28,TOR,74024
7991,True,66,,441,880,439,Kevin,20182019,,2,125,30,72,Stenlund,20222023,60,8478831,C,5,2122,41,"CBJ,WPG",92617
7823,True,194,,502,892,390,Luke,20172018,,2,282,66,535,Kunin,20222023,205,8479316,C,6,5561,63,"MIN,NSH,SJS",248603
5766,False,39,,478,896,418,Rob,20062007,,2,114,68,56,Schremp,20102011,63,8471238,C,5,1894,82,"EDM,NYI,ATL",94712
5937,False,93,,454,905,451,Gilbert,20052006,,2,299,118,439,Brule,20132014,128,8471680,C,8,4676,75,"CBJ,EDM,PHX",212493
4834,False,324,,533,906,373,Brian,20012002,,2,860,304,592,Gionta,20172018,960,8467407,R,16,19697,398,"NJD,MTL,BUF,BOS",943608
5273,False,27,,486,907,421,Joel,20052006,,2,96,23,81,Perrault,20102011,50,8469584,C,6,1640,20,"PHX,STL,VAN",71327
4777,False,97,,469,912,443,Mike,20022003,,2,527,85,937,Rupp,20132014,157,8467336,L,11,6022,65,"CBJ,PHX,NJD,PIT,NYR,MIN",261322
6289,False,58,,471,919,448,Trevor,20082009,,2,107,14,147,Smith,20162017,35,8473942,C,6,1573,28,"NYI,TBL,PIT,TOR,NSH",71259
8034,True,79,,502,922,420,Ryan,20182019,,2,138,36,136,Poehling,20222023,61,8480068,C,4,2360,57,"MTL,PIT",96574
5897,False,94,,549,925,376,Adam,20102011,,2,210,38,361,Cracknell,20182019,101,8471490,R,9,3181,68,"STL,CBJ,VAN,EDM,DAL,NYR,ANA",128608
5179,False,33,,456,928,472,Alexander,20022003,,2,76,16,140,Svitov,20062007,33,8469456,C,3,1537,26,CBJ,62847
5553,True,743,,533,932,399,Zach,20052006,,2,1224,414,976,Parise,20222023,1103,8470610,L,18,27303,601,"NJD,MIN,NYI",1316902
17242,True,63,,572,932,360,Alex,20202021,,2,159,33,103,Newhook,20222023,63,8481618,C,3,2874,48,COL,131357
5605,False,151,,543,942,399,Patrick,20062007,,2,334,203,238,O'Sullivan,20112012,379,8470649,C,6,7195,137,"LAK,EDM,MIN,CAR,PHX",336878
18018,True,60,,538,943,405,Jack,20212022,,2,92,35,337,McBain,20222023,42,8480855,C,2,2007,28,ARI,77292
6311,False,165,,519,946,427,TJ,20082009,,2,321,99,400,Galiardi,20142015,232,8474001,L,7,6629,190,"COL,SJS,CGY,WPG",283344
6402,False,33,,503,948,445,Dustin,20082009,,2,131,24,56,Jeffrey,20152016,55,8474138,L,7,1996,27,"PIT,DAL,ARI",88818
4434,False,177,,507,952,445,Freddy,19961997,,2,313,128,131,Modin,20102011,306,8460556,L,14,7267,171,"TBL,CBJ,LAK,CGY,ATL",321836
7490,True,84,,474,968,494,Michael,20152016,,2,158,39,388,McCarron,20222023,62,8477446,R,6,2329,37,"MTL,NSH",97611
8358,True,75,,497,968,471,Steven,20202021,,2,192,42,247,Lorentz,20222023,94,8478904,C,3,3052,81,"CAR,SJS",128757
8208,True,65,,518,970,452,Gabriel,20192020,,2,152,35,66,Vilardi,20222023,81,8480014,C,4,2888,43,LAK,134757
5157,False,98,,527,971,444,Jason,20002001,,2,360,197,275,Williams,20112012,269,8468789,C,11,6605,121,"DET,CHI,CBJ,ATL,DAL,PIT",316621
17073,True,70,,468,978,510,Ross,20202021,,2,190,32,377,Colton,20222023,133,8479525,C,3,3152,72,TBL,139680
5080,False,169,,533,980,447,Tomas,20052006,,2,578,119,588,Kopecky,20142015,358,8468518,R,10,10574,223,"DET,CHI,FLA",451244
5748,False,196,,515,980,465,Drew,20062007,,2,841,330,846,Stafford,20182019,520,8471226,R,13,16596,267,"BUF,WPG,BOS,NJD",788729
4820,False,43,,498,981,483,Denis,20002001,,2,79,15,18,Arkhipov,20062007,28,8467386,C,5,1862,18,CHI,74470
5333,False,40,,537,982,445,Keith,20052006,,2,145,37,90,Aucoin,20132014,59,8469779,C,9,2142,70,"CAR,WSH,NYI,STL",99075
8345,True,116,,596,986,390,Tim,20202021,,2,210,157,289,Stützle,20222023,191,8482116,L,3,4711,119,OTT,236842
5277,False,167,,556,993,437,Cody,20032004,,2,361,60,596,McCormick,20142015,118,8469591,C,10,5023,86,"COL,BUF,MIN",207239
4737,False,48,46.2,538,1000,462,Wyatt,19992000,,2,128,19,60,Smith,20072008,51,8466357,C,8,2056,44,"NYI,MIN,COL",80582
5563,False,39,47.2,528,1000,472,Marc-Antoine,20052006,,2,192,85,152,Pouliot,20112012,100,8470615,C,7,3023,71,"EDM,TBL,PHX",136006
6894,False,82,52.6892,475,1004,529,Jordan,20152016,,2,218,56,89,Weal,20192020,119,8475738,C,5,3851,80,"LAK,PHI,ARI,MTL",172135
5842,False,244,45.8128,550,1015,465,Kris,20072008,,2,643,262,286,Versteeg,20172018,468,8471346,R,11,13534,393,"CHI,TOR,PHI,FLA,LAK,CAR,CGY",626043
4139,False,42,54.9213,458,1016,558,Greg,19931994,,2,68,21,7,Johnson,20052006,23,8456734,C,12,1634,24,NSH,67700
17181,True,59,49.9023,513,1024,511,Shane,20202021,,2,99,40,82,Pinto,20222023,79,8481596,C,3,2052,47,OTT,91517
4756,False,42,46.7245,553,1038,485,Patrik,19992000,,2,105,50,46,Stefan,20062007,41,8467055,C,7,2017,72,"ATL,DAL",83127
5846,False,64,48.5605,536,1042,506,Jake,20072008,,2,157,36,223,Dowell,20132014,34,8471352,C,7,2398,46,"CHI,DAL,MIN",96922
6987,True,59,48.7572,536,1046,510,Sam,20142015,,2,163,36,311,Carrick,20222023,69,8475842,C,7,2552,38,"TOR,ANA",106479
6616,False,311,43.833,592,1054,462,Tommy,20102011,,2,448,176,1212,Wingels,20172018,276,8474739,C,8,8991,146,"SJS,OTT,CHI,BOS",366493
17990,True,71,39.2083,645,1061,416,Noah,20212022,,2,98,16,107,Cates,20222023,53,8480220,L,2,2371,70,PHI,100131
18020,True,52,42.2243,613,1061,448,Matty,20212022,,2,90,53,86,Beniers,20222023,78,8482665,C,2,1852,61,SEA,92206
7322,True,210,45.6583,582,1071,489,Teuvo,20132014,,2,594,362,180,Teravainen,20222023,479,8476882,L,10,12899,327,"CHI,CAR",600380
4526,False,29,51.9337,522,1086,564,Jan,19981999,,2,75,22,25,Hrdina,20052006,28,8462159,C,7,1685,28,CBJ,76331
8137,True,87,48.4848,561,1089,528,Sam,20192020,,2,210,71,446,Lafferty,20222023,83,8478043,C,4,3638,74,"PIT,CHI,TOR",155747
7075,True,105,50.7791,537,1091,554,Lukas,20162017,,2,192,34,270,Sedlak,20222023,86,8476310,C,4,2816,38,"CBJ,COL,PHI",113408
7804,True,70,41.3919,640,1092,452,Adam,20172018,,2,218,49,167,Gaudette,20212022,132,8478874,C,5,3681,64,"VAN,CHI,OTT",150546
4626,False,100,45.7038,594,1094,500,Trevor,19981999,,2,217,47,73,Letowski,20072008,79,8465189,R,9,3858,70,"CBJ,CAR",162020
