league,champion,picked_count,games_count,pick_percent,ban_count,ban_percent,pick_or_ban,pick_ban_pct,pick_rate,ban_rate,win_count,win_percent
CBLOL,Aatrox,9.0,112.0,0.08035714285714286,17.0,0.15178571428571427,26.0,0.23214285714285715,8.035714285714286,15.178571428571427,6,0.6666666666666666
CBLOL,Ahri,2.0,112.0,0.017857142857142856,0.0,0.0,2.0,0.017857142857142856,1.7857142857142856,0.0,1,0.5
CBLOL,Akali,2.0,112.0,0.017857142857142856,20.0,0.17857142857142858,22.0,0.19642857142857142,1.7857142857142856,17.857142857142858,1,0.5
CBLOL,Alistar,44.0,112.0,0.39285714285714285,24.0,0.21428571428571427,68.0,0.6071428571428571,39.285714285714285,21.428571428571427,26,0.5909090909090909
CBLOL,Anivia,1.0,112.0,0.008928571428571428,0.0,0.0,1.0,0.008928571428571428,0.8928571428571428,0.0,1,1.0
CBLOL,Aphelios,34.0,112.0,0.30357142857142855,27.0,0.24107142857142858,61.0,0.5446428571428571,30.357142857142854,24.107142857142858,20,0.5882352941176471
CBLOL,Ashe,1.0,112.0,0.008928571428571428,0.0,0.0,1.0,0.008928571428571428,0.8928571428571428,0.0,0,0.0
CBLOL,Azir,28.0,112.0,0.25,28.0,0.25,56.0,0.5,25.0,25.0,14,0.5
CBLOL,Bard,1.0,112.0,0.008928571428571428,0.0,0.0,1.0,0.008928571428571428,0.8928571428571428,0.0,0,0.0
CBLOL,Blitzcrank,1.0,112.0,0.008928571428571428,0.0,0.0,1.0,0.008928571428571428,0.8928571428571428,0.0,0,0.0
CBLOL,Braum,5.0,112.0,0.044642857142857144,4.0,0.03571428571428571,9.0,0.08035714285714286,4.464285714285714,3.571428571428571,3,0.6
CBLOL,Caitlyn,4.0,112.0,0.03571428571428571,1.0,0.008928571428571428,5.0,0.044642857142857144,3.571428571428571,0.8928571428571428,1,0.25
CBLOL,Camille,20.0,112.0,0.17857142857142858,70.0,0.625,90.0,0.8035714285714286,17.857142857142858,62.5,17,0.85
CBLOL,Cho'Gath,2.0,112.0,0.017857142857142856,1.0,0.008928571428571428,3.0,0.026785714285714284,1.7857142857142856,0.8928571428571428,1,0.5
CBLOL,Corki,1.0,112.0,0.008928571428571428,0.0,0.0,1.0,0.008928571428571428,0.8928571428571428,0.0,0,0.0
CBLOL,Dr. Mundo,6.0,112.0,0.05357142857142857,2.0,0.017857142857142856,8.0,0.07142857142857142,5.357142857142857,1.7857142857142856,4,0.6666666666666666
CBLOL,Draven,4.0,112.0,0.03571428571428571,2.0,0.017857142857142856,6.0,0.05357142857142857,3.571428571428571,1.7857142857142856,4,1.0
CBLOL,Ekko,1.0,112.0,0.008928571428571428,4.0,0.03571428571428571,5.0,0.044642857142857144,0.8928571428571428,3.571428571428571,1,1.0
CBLOL,Elise,2.0,112.0,0.017857142857142856,2.0,0.017857142857142856,4.0,0.03571428571428571,1.7857142857142856,1.7857142857142856,1,0.5
CBLOL,Ezreal,6.0,112.0,0.05357142857142857,9.0,0.08035714285714286,15.0,0.13392857142857142,5.357142857142857,8.035714285714286,2,0.3333333333333333
CBLOL,Fiora,3.0,112.0,0.026785714285714284,0.0,0.0,3.0,0.026785714285714284,2.6785714285714284,0.0,1,0.3333333333333333
CBLOL,Galio,21.0,112.0,0.1875,27.0,0.24107142857142858,48.0,0.42857142857142855,18.75,24.107142857142858,13,0.6190476190476191
CBLOL,Gangplank,9.0,112.0,0.08035714285714286,5.0,0.044642857142857144,14.0,0.125,8.035714285714286,4.464285714285714,1,0.1111111111111111
CBLOL,Gnar,38.0,112.0,0.3392857142857143,30.0,0.26785714285714285,68.0,0.6071428571428571,33.92857142857143,26.785714285714285,26,0.6842105263157895
CBLOL,Gragas,29.0,112.0,0.25892857142857145,13.0,0.11607142857142858,42.0,0.375,25.892857142857146,11.607142857142858,9,0.3103448275862069
CBLOL,Graves,30.0,112.0,0.26785714285714285,10.0,0.08928571428571429,40.0,0.35714285714285715,26.785714285714285,8.928571428571429,14,0.4666666666666667
CBLOL,Hecarim,29.0,112.0,0.25892857142857145,23.0,0.20535714285714285,52.0,0.4642857142857143,25.892857142857146,20.535714285714285,17,0.5862068965517241
CBLOL,Irelia,9.0,112.0,0.08035714285714286,31.0,0.2767857142857143,40.0,0.35714285714285715,8.035714285714286,27.67857142857143,5,0.5555555555555556
CBLOL,Ivern,1.0,112.0,0.008928571428571428,1.0,0.008928571428571428,2.0,0.017857142857142856,0.8928571428571428,0.8928571428571428,1,1.0
CBLOL,Janna,1.0,112.0,0.008928571428571428,1.0,0.008928571428571428,2.0,0.017857142857142856,0.8928571428571428,0.8928571428571428,1,1.0
CBLOL,Jarvan IV,3.0,112.0,0.026785714285714284,1.0,0.008928571428571428,4.0,0.03571428571428571,2.6785714285714284,0.8928571428571428,1,0.3333333333333333
CBLOL,Jax,1.0,112.0,0.008928571428571428,0.0,0.0,1.0,0.008928571428571428,0.8928571428571428,0.0,1,1.0
CBLOL,Jayce,14.0,112.0,0.125,32.0,0.2857142857142857,46.0,0.4107142857142857,12.5,28.57142857142857,5,0.35714285714285715
CBLOL,Jhin,25.0,112.0,0.22321428571428573,9.0,0.08035714285714286,34.0,0.30357142857142855,22.321428571428573,8.035714285714286,13,0.52
CBLOL,Jinx,17.0,112.0,0.15178571428571427,1.0,0.008928571428571428,18.0,0.16071428571428573,15.178571428571427,0.8928571428571428,10,0.5882352941176471
CBLOL,Kai'Sa,52.0,112.0,0.4642857142857143,41.0,0.36607142857142855,93.0,0.8303571428571429,46.42857142857143,36.607142857142854,30,0.5769230769230769
CBLOL,Kalista,4.0,112.0,0.03571428571428571,1.0,0.008928571428571428,5.0,0.044642857142857144,3.571428571428571,0.8928571428571428,2,0.5
CBLOL,Karma,2.0,112.0,0.017857142857142856,2.0,0.017857142857142856,4.0,0.03571428571428571,1.7857142857142856,1.7857142857142856,1,0.5
CBLOL,Karthus,2.0,112.0,0.017857142857142856,0.0,0.0,2.0,0.017857142857142856,1.7857142857142856,0.0,0,0.0
CBLOL,Kassadin,2.0,112.0,0.017857142857142856,1.0,0.008928571428571428,3.0,0.026785714285714284,1.7857142857142856,0.8928571428571428,1,0.5
CBLOL,Kayn,1.0,112.0,0.008928571428571428,0.0,0.0,1.0,0.008928571428571428,0.8928571428571428,0.0,1,1.0
CBLOL,Kennen,3.0,112.0,0.026785714285714284,2.0,0.017857142857142856,5.0,0.044642857142857144,2.6785714285714284,1.7857142857142856,2,0.6666666666666666
CBLOL,Kindred,3.0,112.0,0.026785714285714284,0.0,0.0,3.0,0.026785714285714284,2.6785714285714284,0.0,1,0.3333333333333333
CBLOL,LeBlanc,2.0,112.0,0.017857142857142856,4.0,0.03571428571428571,6.0,0.05357142857142857,1.7857142857142856,3.571428571428571,0,0.0
CBLOL,Lee Sin,1.0,112.0,0.008928571428571428,3.0,0.026785714285714284,4.0,0.03571428571428571,0.8928571428571428,2.6785714285714284,1,1.0
CBLOL,Leona,36.0,112.0,0.32142857142857145,13.0,0.11607142857142858,49.0,0.4375,32.142857142857146,11.607142857142858,25,0.6944444444444444
CBLOL,Lillia,29.0,112.0,0.25892857142857145,33.0,0.29464285714285715,62.0,0.5535714285714286,25.892857142857146,29.464285714285715,18,0.6206896551724138
CBLOL,Lucian,13.0,112.0,0.11607142857142858,18.0,0.16071428571428573,31.0,0.2767857142857143,11.607142857142858,16.071428571428573,4,0.3076923076923077
CBLOL,Lulu,1.0,112.0,0.008928571428571428,0.0,0.0,1.0,0.008928571428571428,0.8928571428571428,0.0,1,1.0
CBLOL,Malphite,5.0,112.0,0.044642857142857144,4.0,0.03571428571428571,9.0,0.08035714285714286,4.464285714285714,3.571428571428571,2,0.4
CBLOL,Maokai,1.0,112.0,0.008928571428571428,1.0,0.008928571428571428,2.0,0.017857142857142856,0.8928571428571428,0.8928571428571428,0,0.0
CBLOL,Miss Fortune,9.0,112.0,0.08035714285714286,9.0,0.08035714285714286,18.0,0.16071428571428573,8.035714285714286,8.035714285714286,5,0.5555555555555556
CBLOL,Mordekaiser,3.0,112.0,0.026785714285714284,0.0,0.0,3.0,0.026785714285714284,2.6785714285714284,0.0,1,0.3333333333333333
CBLOL,Nautilus,24.0,112.0,0.21428571428571427,2.0,0.017857142857142856,26.0,0.23214285714285715,21.428571428571427,1.7857142857142856,6,0.25
CBLOL,Nidalee,21.0,112.0,0.1875,9.0,0.08035714285714286,30.0,0.26785714285714285,18.75,8.035714285714286,8,0.38095238095238093
CBLOL,Nocturne,1.0,112.0,0.008928571428571428,1.0,0.008928571428571428,2.0,0.017857142857142856,0.8928571428571428,0.8928571428571428,0,0.0
CBLOL,Olaf,18.0,112.0,0.16071428571428573,53.0,0.4732142857142857,71.0,0.6339285714285714,16.071428571428573,47.32142857142857,7,0.3888888888888889
CBLOL,Orianna,37.0,112.0,0.33035714285714285,39.0,0.3482142857142857,76.0,0.6785714285714286,33.035714285714285,34.82142857142857,22,0.5945945945945946
CBLOL,Ornn,9.0,112.0,0.08035714285714286,4.0,0.03571428571428571,13.0,0.11607142857142858,8.035714285714286,3.571428571428571,4,0.4444444444444444
CBLOL,Pantheon,1.0,112.0,0.008928571428571428,40.0,0.35714285714285715,41.0,0.36607142857142855,0.8928571428571428,35.714285714285715,0,0.0
CBLOL,Quinn,2.0,112.0,0.017857142857142856,0.0,0.0,2.0,0.017857142857142856,1.7857142857142856,0.0,1,0.5
CBLOL,Rakan,6.0,112.0,0.05357142857142857,2.0,0.017857142857142856,8.0,0.07142857142857142,5.357142857142857,1.7857142857142856,3,0.5
CBLOL,Rell,47.0,112.0,0.41964285714285715,25.0,0.22321428571428573,72.0,0.6428571428571429,41.964285714285715,22.321428571428573,21,0.44680851063829785
CBLOL,Renekton,30.0,112.0,0.26785714285714285,50.0,0.44642857142857145,80.0,0.7142857142857143,26.785714285714285,44.642857142857146,15,0.5
CBLOL,Riven,1.0,112.0,0.008928571428571428,0.0,0.0,1.0,0.008928571428571428,0.8928571428571428,0.0,0,0.0
CBLOL,Rumble,6.0,112.0,0.05357142857142857,2.0,0.017857142857142856,8.0,0.07142857142857142,5.357142857142857,1.7857142857142856,2,0.3333333333333333
CBLOL,Ryze,12.0,112.0,0.10714285714285714,7.0,0.0625,19.0,0.16964285714285715,10.714285714285714,6.25,7,0.5833333333333334
CBLOL,Samira,10.0,112.0,0.08928571428571429,11.0,0.09821428571428571,21.0,0.1875,8.928571428571429,9.821428571428571,2,0.2
CBLOL,Sejuani,2.0,112.0,0.017857142857142856,1.0,0.008928571428571428,3.0,0.026785714285714284,1.7857142857142856,0.8928571428571428,0,0.0
CBLOL,Senna,17.0,112.0,0.15178571428571427,46.0,0.4107142857142857,63.0,0.5625,15.178571428571427,41.07142857142857,10,0.5882352941176471
CBLOL,Seraphine,13.0,112.0,0.11607142857142858,26.0,0.23214285714285715,39.0,0.3482142857142857,11.607142857142858,23.214285714285715,5,0.38461538461538464
CBLOL,Sett,8.0,112.0,0.07142857142857142,6.0,0.05357142857142857,14.0,0.125,7.142857142857142,5.357142857142857,3,0.375
CBLOL,Shyvana,1.0,112.0,0.008928571428571428,0.0,0.0,1.0,0.008928571428571428,0.8928571428571428,0.0,1,1.0
CBLOL,Sion,10.0,112.0,0.08928571428571429,9.0,0.08035714285714286,19.0,0.16964285714285715,8.928571428571429,8.035714285714286,3,0.3
CBLOL,Sivir,4.0,112.0,0.03571428571428571,1.0,0.008928571428571428,5.0,0.044642857142857144,3.571428571428571,0.8928571428571428,3,0.75
CBLOL,Skarner,5.0,112.0,0.044642857142857144,1.0,0.008928571428571428,6.0,0.05357142857142857,4.464285714285714,0.8928571428571428,3,0.6
CBLOL,Sylas,11.0,112.0,0.09821428571428571,13.0,0.11607142857142858,24.0,0.21428571428571427,9.821428571428571,11.607142857142858,4,0.36363636363636365
CBLOL,Syndra,26.0,112.0,0.23214285714285715,22.0,0.19642857142857142,48.0,0.42857142857142855,23.214285714285715,19.642857142857142,9,0.34615384615384615
CBLOL,Tahm Kench,10.0,112.0,0.08928571428571429,2.0,0.017857142857142856,12.0,0.10714285714285714,8.928571428571429,1.7857142857142856,7,0.7
CBLOL,Taliyah,15.0,112.0,0.13392857142857142,17.0,0.15178571428571427,32.0,0.2857142857142857,13.392857142857142,15.178571428571427,7,0.4666666666666667
CBLOL,Thresh,28.0,112.0,0.25,33.0,0.29464285714285715,61.0,0.5446428571428571,25.0,29.464285714285715,13,0.4642857142857143
CBLOL,Tristana,10.0,112.0,0.08928571428571429,25.0,0.22321428571428573,35.0,0.3125,8.928571428571429,22.321428571428573,4,0.4
CBLOL,Twisted Fate,12.0,112.0,0.10714285714285714,19.0,0.16964285714285715,31.0,0.2767857142857143,10.714285714285714,16.964285714285715,6,0.5
CBLOL,Udyr,42.0,112.0,0.375,43.0,0.38392857142857145,85.0,0.7589285714285714,37.5,38.392857142857146,22,0.5238095238095238
CBLOL,Urgot,1.0,112.0,0.008928571428571428,2.0,0.017857142857142856,3.0,0.026785714285714284,0.8928571428571428,1.7857142857142856,1,1.0
CBLOL,Varus,3.0,112.0,0.026785714285714284,2.0,0.017857142857142856,5.0,0.044642857142857144,2.6785714285714284,1.7857142857142856,0,0.0
CBLOL,Vayne,1.0,112.0,0.008928571428571428,1.0,0.008928571428571428,2.0,0.017857142857142856,0.8928571428571428,0.8928571428571428,1,1.0
CBLOL,Vel'Koz,2.0,112.0,0.017857142857142856,0.0,0.0,2.0,0.017857142857142856,1.7857142857142856,0.0,1,0.5
CBLOL,Viktor,17.0,112.0,0.15178571428571427,8.0,0.07142857142857142,25.0,0.22321428571428573,15.178571428571427,7.142857142857142,8,0.47058823529411764
CBLOL,Vladimir,2.0,112.0,0.017857142857142856,0.0,0.0,2.0,0.017857142857142856,1.7857142857142856,0.0,0,0.0
CBLOL,Volibear,21.0,112.0,0.1875,15.0,0.13392857142857142,36.0,0.32142857142857145,18.75,13.392857142857142,8,0.38095238095238093
CBLOL,Wukong,5.0,112.0,0.044642857142857144,2.0,0.017857142857142856,7.0,0.0625,4.464285714285714,1.7857142857142856,2,0.4
CBLOL,Xayah,24.0,112.0,0.21428571428571427,8.0,0.07142857142857142,32.0,0.2857142857142857,21.428571428571427,7.142857142857142,8,0.3333333333333333
CBLOL,Yone,10.0,112.0,0.08928571428571429,15.0,0.13392857142857142,25.0,0.22321428571428573,8.928571428571429,13.392857142857142,5,0.5
CBLOL,Zoe,22.0,112.0,0.19642857142857142,28.0,0.25,50.0,0.44642857142857145,19.642857142857142,25.0,12,0.5454545454545454
LCK,Aatrox,31.0,233.0,0.13304721030042918,34.0,0.1459227467811159,65.0,0.27896995708154504,13.304721030042918,14.592274678111588,14,0.45161290322580644
LCK,Akali,7.0,233.0,0.030042918454935622,34.0,0.1459227467811159,41.0,0.1759656652360515,3.004291845493562,14.592274678111588,5,0.7142857142857143
LCK,Alistar,96.0,233.0,0.41201716738197425,61.0,0.26180257510729615,157.0,0.6738197424892703,41.201716738197426,26.180257510729614,45,0.46875
LCK,Aphelios,45.0,233.0,0.19313304721030042,54.0,0.2317596566523605,99.0,0.4248927038626609,19.313304721030043,23.17596566523605,22,0.4888888888888889
LCK,Ashe,1.0,233.0,0.004291845493562232,0.0,0.0,1.0,0.004291845493562232,0.4291845493562232,0.0,0,0.0
LCK,Azir,62.0,233.0,0.26609442060085836,75.0,0.3218884120171674,137.0,0.5879828326180258,26.609442060085836,32.18884120171674,31,0.5
LCK,Blitzcrank,1.0,233.0,0.004291845493562232,0.0,0.0,1.0,0.004291845493562232,0.4291845493562232,0.0,0,0.0
LCK,Braum,5.0,233.0,0.02145922746781116,2.0,0.008583690987124463,7.0,0.030042918454935622,2.1459227467811157,0.8583690987124464,3,0.6
LCK,Camille,37.0,233.0,0.15879828326180256,50.0,0.2145922746781116,87.0,0.37339055793991416,15.879828326180256,21.45922746781116,19,0.5135135135135135
LCK,Cassiopeia,3.0,233.0,0.012875536480686695,0.0,0.0,3.0,0.012875536480686695,1.2875536480686696,0.0,0,0.0
LCK,Cho'Gath,7.0,233.0,0.030042918454935622,3.0,0.012875536480686695,10.0,0.04291845493562232,3.004291845493562,1.2875536480686696,4,0.5714285714285714
LCK,Corki,2.0,233.0,0.008583690987124463,0.0,0.0,2.0,0.008583690987124463,0.8583690987124464,0.0,1,0.5
LCK,Dr. Mundo,5.0,233.0,0.02145922746781116,2.0,0.008583690987124463,7.0,0.030042918454935622,2.1459227467811157,0.8583690987124464,1,0.2
LCK,Ezreal,23.0,233.0,0.09871244635193133,15.0,0.06437768240343347,38.0,0.1630901287553648,9.871244635193133,6.437768240343347,14,0.6086956521739131
LCK,Fizz,1.0,233.0,0.004291845493562232,0.0,0.0,1.0,0.004291845493562232,0.4291845493562232,0.0,1,1.0
LCK,Galio,29.0,233.0,0.12446351931330472,34.0,0.1459227467811159,63.0,0.2703862660944206,12.446351931330472,14.592274678111588,15,0.5172413793103449
LCK,Gangplank,16.0,233.0,0.06866952789699571,16.0,0.06866952789699571,32.0,0.13733905579399142,6.866952789699571,6.866952789699571,6,0.375
LCK,Gnar,87.0,233.0,0.37339055793991416,124.0,0.5321888412017167,211.0,0.9055793991416309,37.33905579399141,53.21888412017167,40,0.45977011494252873
LCK,Gragas,84.0,233.0,0.3605150214592275,65.0,0.27896995708154504,149.0,0.6394849785407726,36.05150214592275,27.896995708154503,42,0.5
LCK,Graves,58.0,233.0,0.24892703862660945,40.0,0.17167381974248927,98.0,0.4206008583690987,24.892703862660944,17.167381974248926,30,0.5172413793103449
LCK,Hecarim,45.0,233.0,0.19313304721030042,47.0,0.2017167381974249,92.0,0.3948497854077253,19.313304721030043,20.171673819742487,22,0.4888888888888889
LCK,Heimerdinger,2.0,233.0,0.008583690987124463,0.0,0.0,2.0,0.008583690987124463,0.8583690987124464,0.0,2,1.0
LCK,Irelia,12.0,233.0,0.05150214592274678,30.0,0.12875536480686695,42.0,0.18025751072961374,5.150214592274678,12.875536480686694,9,0.75
LCK,Janna,1.0,233.0,0.004291845493562232,0.0,0.0,1.0,0.004291845493562232,0.4291845493562232,0.0,1,1.0
LCK,Jarvan IV,7.0,233.0,0.030042918454935622,4.0,0.017167381974248927,11.0,0.04721030042918455,3.004291845493562,1.7167381974248928,4,0.5714285714285714
LCK,Jax,1.0,233.0,0.004291845493562232,1.0,0.004291845493562232,2.0,0.008583690987124463,0.4291845493562232,0.4291845493562232,0,0.0
LCK,Jayce,25.0,233.0,0.1072961373390558,32.0,0.13733905579399142,57.0,0.2446351931330472,10.72961373390558,13.733905579399142,12,0.48
LCK,Jhin,13.0,233.0,0.055793991416309016,0.0,0.0,13.0,0.055793991416309016,5.579399141630901,0.0,3,0.23076923076923078
LCK,Jinx,22.0,233.0,0.0944206008583691,11.0,0.04721030042918455,33.0,0.14163090128755365,9.44206008583691,4.721030042918455,14,0.6363636363636364
LCK,Kai'Sa,157.0,233.0,0.6738197424892703,37.0,0.15879828326180256,194.0,0.8326180257510729,67.38197424892704,15.879828326180256,74,0.4713375796178344
LCK,Kalista,20.0,233.0,0.08583690987124463,69.0,0.296137339055794,89.0,0.38197424892703863,8.583690987124463,29.613733905579398,13,0.65
LCK,Karma,3.0,233.0,0.012875536480686695,0.0,0.0,3.0,0.012875536480686695,1.2875536480686696,0.0,1,0.3333333333333333
LCK,Karthus,2.0,233.0,0.008583690987124463,1.0,0.004291845493562232,3.0,0.012875536480686695,0.8583690987124464,0.4291845493562232,1,0.5
LCK,Kayle,1.0,233.0,0.004291845493562232,0.0,0.0,1.0,0.004291845493562232,0.4291845493562232,0.0,0,0.0
LCK,Kayn,6.0,233.0,0.02575107296137339,4.0,0.017167381974248927,10.0,0.04291845493562232,2.575107296137339,1.7167381974248928,3,0.5
LCK,Kennen,6.0,233.0,0.02575107296137339,11.0,0.04721030042918455,17.0,0.07296137339055794,2.575107296137339,4.721030042918455,3,0.5
LCK,Kindred,11.0,233.0,0.04721030042918455,9.0,0.03862660944206009,20.0,0.08583690987124463,4.721030042918455,3.862660944206009,7,0.6363636363636364
LCK,Kled,1.0,233.0,0.004291845493562232,0.0,0.0,1.0,0.004291845493562232,0.4291845493562232,0.0,0,0.0
LCK,Kog'Maw,1.0,233.0,0.004291845493562232,0.0,0.0,1.0,0.004291845493562232,0.4291845493562232,0.0,0,0.0
LCK,LeBlanc,1.0,233.0,0.004291845493562232,0.0,0.0,1.0,0.004291845493562232,0.4291845493562232,0.0,0,0.0
LCK,Lee Sin,4.0,233.0,0.017167381974248927,0.0,0.0,4.0,0.017167381974248927,1.7167381974248928,0.0,1,0.25
LCK,Leona,43.0,233.0,0.18454935622317598,11.0,0.04721030042918455,54.0,0.2317596566523605,18.4549356223176,4.721030042918455,24,0.5581395348837209
LCK,Lillia,67.0,233.0,0.2875536480686695,59.0,0.2532188841201717,126.0,0.5407725321888412,28.75536480686695,25.321888412017167,30,0.44776119402985076
LCK,Lucian,15.0,233.0,0.06437768240343347,51.0,0.21888412017167383,66.0,0.2832618025751073,6.437768240343347,21.888412017167383,11,0.7333333333333333
LCK,Lulu,6.0,233.0,0.02575107296137339,5.0,0.02145922746781116,11.0,0.04721030042918455,2.575107296137339,2.1459227467811157,3,0.5
LCK,Malphite,2.0,233.0,0.008583690987124463,1.0,0.004291845493562232,3.0,0.012875536480686695,0.8583690987124464,0.4291845493562232,1,0.5
LCK,Maokai,5.0,233.0,0.02145922746781116,8.0,0.034334763948497854,13.0,0.055793991416309016,2.1459227467811157,3.4334763948497855,5,1.0
LCK,Miss Fortune,3.0,233.0,0.012875536480686695,1.0,0.004291845493562232,4.0,0.017167381974248927,1.2875536480686696,0.4291845493562232,1,0.3333333333333333
LCK,Mordekaiser,4.0,233.0,0.017167381974248927,0.0,0.0,4.0,0.017167381974248927,1.7167381974248928,0.0,2,0.5
LCK,Nasus,1.0,233.0,0.004291845493562232,0.0,0.0,1.0,0.004291845493562232,0.4291845493562232,0.0,0,0.0
LCK,Nautilus,25.0,233.0,0.1072961373390558,12.0,0.05150214592274678,37.0,0.15879828326180256,10.72961373390558,5.150214592274678,14,0.56
LCK,Neeko,4.0,233.0,0.017167381974248927,0.0,0.0,4.0,0.017167381974248927,1.7167381974248928,0.0,2,0.5
LCK,Nidalee,74.0,233.0,0.31759656652360513,42.0,0.18025751072961374,116.0,0.4978540772532189,31.759656652360512,18.025751072961373,37,0.5
LCK,Nocturne,2.0,233.0,0.008583690987124463,6.0,0.02575107296137339,8.0,0.034334763948497854,0.8583690987124464,2.575107296137339,0,0.0
LCK,Olaf,71.0,233.0,0.30472103004291845,63.0,0.2703862660944206,134.0,0.575107296137339,30.472103004291846,27.038626609442062,31,0.43661971830985913
LCK,Orianna,84.0,233.0,0.3605150214592275,55.0,0.23605150214592274,139.0,0.5965665236051502,36.05150214592275,23.605150214592275,41,0.4880952380952381
LCK,Ornn,23.0,233.0,0.09871244635193133,29.0,0.12446351931330472,52.0,0.22317596566523606,9.871244635193133,12.446351931330472,14,0.6086956521739131
LCK,Pantheon,23.0,233.0,0.09871244635193133,51.0,0.21888412017167383,74.0,0.31759656652360513,9.871244635193133,21.888412017167383,10,0.43478260869565216
LCK,Pyke,3.0,233.0,0.012875536480686695,0.0,0.0,3.0,0.012875536480686695,1.2875536480686696,0.0,1,0.3333333333333333
LCK,Quinn,5.0,233.0,0.02145922746781116,9.0,0.03862660944206009,14.0,0.060085836909871244,2.1459227467811157,3.862660944206009,3,0.6
LCK,Rakan,34.0,233.0,0.1459227467811159,25.0,0.1072961373390558,59.0,0.2532188841201717,14.592274678111588,10.72961373390558,14,0.4117647058823529
LCK,Rek'Sai,1.0,233.0,0.004291845493562232,0.0,0.0,1.0,0.004291845493562232,0.4291845493562232,0.0,0,0.0
